Name	ScopeWizard	
File	C:\Users\ysmandza\Documents\lcls\lcsl-motion-test-incremental-encoder\data\Scope Project3.csv	
Starttime of export	133907133643130000	Friday, May 2, 2025	19:36:04.313
Endtime of export	133907134785530000	Friday, May 2, 2025	19:37:58.553


Name	fPosition	Name	fPosDiff	Name	nRawEncoderDINT	Name	bPositionHolding
600	0	600	-81	600	-81	600	0
610	0	610	-80	610	-80	610	0
620	0	620	-81	620	-81	620	0
630	0	630	-81	630	-81	630	0
640	0	640	-81	640	-81	640	0
650	0	650	-81	650	-81	650	0
660	0	660	-80	660	-80	660	0
670	0	670	-81	670	-81	670	0
680	0	680	-81	680	-81	680	0
690	0	690	-81	690	-81	690	0
700	0	700	-78	700	-78	700	0
710	0	710	-79	710	-79	710	0
720	0	720	-83	720	-83	720	0
730	0	730	-81	730	-81	730	0
740	0	740	-82	740	-82	740	0
750	0	750	-81	750	-81	750	0
760	0	760	-80	760	-80	760	0
770	0	770	-80	770	-80	770	0
780	0	780	-82	780	-82	780	0
790	0	790	-82	790	-82	790	0
800	0	800	-81	800	-81	800	0
810	0	810	-80	810	-80	810	0
820	0	820	-79	820	-79	820	0
830	0	830	-80	830	-80	830	0
840	0	840	-80	840	-80	840	0
850	0	850	-80	850	-80	850	0
860	0	860	-79	860	-79	860	0
870	0	870	-81	870	-81	870	0
880	0	880	-81	880	-81	880	0
890	0	890	-81	890	-81	890	0
900	0	900	-79	900	-79	900	0
910	0	910	-77	910	-77	910	0
920	0	920	-82	920	-82	920	0
930	0	930	-79	930	-79	930	0
940	0	940	-81	940	-81	940	0
950	0	950	-80	950	-80	950	0
960	0	960	-79	960	-79	960	0
970	0	970	-81	970	-81	970	0
980	0	980	-82	980	-82	980	0
990	0	990	-81	990	-81	990	0
1000	0	1000	-80	1000	-80	1000	0
1010	0	1010	-80	1010	-80	1010	0
1020	0	1020	-81	1020	-81	1020	0
1030	0	1030	-80	1030	-80	1030	0
1040	0	1040	-81	1040	-81	1040	0
1050	0	1050	-81	1050	-81	1050	0
1060	0	1060	-81	1060	-81	1060	0
1070	0	1070	-80	1070	-80	1070	0
1080	0	1080	-82	1080	-82	1080	0
1090	0	1090	-81	1090	-81	1090	0
1100	0	1100	-80	1100	-80	1100	0
1110	0	1110	-80	1110	-80	1110	0
1120	0	1120	-82	1120	-82	1120	0
1130	0	1130	-83	1130	-83	1130	0
1140	0	1140	-79	1140	-79	1140	0
1150	0	1150	-79	1150	-79	1150	0
1160	0	1160	-81	1160	-81	1160	0
1170	0	1170	-83	1170	-83	1170	0
1180	0	1180	-81	1180	-81	1180	0
1190	0	1190	-78	1190	-78	1190	0
1200	0	1200	-81	1200	-81	1200	0
1210	0	1210	-82	1210	-82	1210	0
1220	0	1220	-80	1220	-80	1220	0
1230	0	1230	-81	1230	-81	1230	0
1240	0	1240	-82	1240	-82	1240	0
1250	0	1250	-81	1250	-81	1250	0
1260	0	1260	-80	1260	-80	1260	0
1270	0	1270	-80	1270	-80	1270	0
1280	0	1280	-81	1280	-81	1280	0
1290	0	1290	-79	1290	-79	1290	0
1300	0	1300	-80	1300	-80	1300	0
1310	0	1310	-80	1310	-80	1310	0
1320	0	1320	-80	1320	-80	1320	0
1330	0	1330	-82	1330	-82	1330	0
1340	0	1340	-81	1340	-81	1340	0
1350	0	1350	-81	1350	-81	1350	0
1360	0	1360	-80	1360	-80	1360	0
1370	0	1370	-80	1370	-80	1370	0
1380	0	1380	-81	1380	-81	1380	0
1390	0	1390	-81	1390	-81	1390	0
1400	0	1400	-80	1400	-80	1400	0
1410	0	1410	-81	1410	-81	1410	0
1420	0	1420	-79	1420	-79	1420	0
1430	0	1430	-81	1430	-81	1430	0
1440	0	1440	-81	1440	-81	1440	0
1450	0	1450	-82	1450	-82	1450	0
1460	0	1460	-80	1460	-80	1460	0
1470	0	1470	-83	1470	-83	1470	0
1480	0	1480	-81	1480	-81	1480	0
1490	0	1490	-81	1490	-81	1490	0
1500	0	1500	-80	1500	-80	1500	0
1510	0	1510	-80	1510	-80	1510	0
1520	0	1520	-80	1520	-80	1520	0
1530	0	1530	-81	1530	-81	1530	0
1540	0	1540	-80	1540	-80	1540	0
1550	0	1550	-80	1550	-80	1550	0
1560	0	1560	-80	1560	-80	1560	0
1570	0	1570	-81	1570	-81	1570	0
1580	0	1580	-80	1580	-80	1580	0
1590	0	1590	-80	1590	-80	1590	0
1600	0	1600	-80	1600	-80	1600	0
1610	0	1610	-80	1610	-80	1610	0
1620	0	1620	-80	1620	-80	1620	0
1630	0	1630	-81	1630	-81	1630	0
1640	0	1640	-82	1640	-82	1640	0
1650	0	1650	-80	1650	-80	1650	0
1660	0	1660	-82	1660	-82	1660	0
1670	0	1670	-81	1670	-81	1670	0
1680	0	1680	-80	1680	-80	1680	0
1690	0	1690	-81	1690	-81	1690	0
1700	0	1700	-81	1700	-81	1700	0
1710	0	1710	-82	1710	-82	1710	0
1720	0	1720	-83	1720	-83	1720	0
1730	0	1730	-82	1730	-82	1730	0
1740	0	1740	-81	1740	-81	1740	0
1750	0	1750	-83	1750	-83	1750	0
1760	0	1760	-81	1760	-81	1760	0
1770	0	1770	-80	1770	-80	1770	0
1780	0	1780	-81	1780	-81	1780	0
1790	0	1790	-80	1790	-80	1790	0
1800	0	1800	-82	1800	-82	1800	0
1810	0	1810	-80	1810	-80	1810	0
1820	0	1820	-82	1820	-82	1820	0
1830	0	1830	-82	1830	-82	1830	0
1840	0	1840	-81	1840	-81	1840	0
1850	0	1850	-80	1850	-80	1850	0
1860	0	1860	-81	1860	-81	1860	0
1870	0	1870	-80	1870	-80	1870	0
1880	0	1880	-81	1880	-81	1880	0
1890	0	1890	-80	1890	-80	1890	0
1900	0	1900	-82	1900	-82	1900	0
1910	0	1910	-81	1910	-81	1910	0
1920	0	1920	-80	1920	-80	1920	0
1930	0	1930	-81	1930	-81	1930	0
1940	0	1940	-80	1940	-80	1940	0
1950	0	1950	-81	1950	-81	1950	0
1960	0	1960	-80	1960	-80	1960	0
1970	0	1970	-81	1970	-81	1970	0
1980	0	1980	-82	1980	-82	1980	0
1990	0	1990	-81	1990	-81	1990	0
2000	0	2000	-81	2000	-81	2000	0
2010	0	2010	-82	2010	-82	2010	0
2020	0	2020	-80	2020	-80	2020	0
2030	0	2030	-82	2030	-82	2030	0
2040	0	2040	-80	2040	-80	2040	0
2050	0	2050	-81	2050	-81	2050	0
2060	0	2060	-79	2060	-79	2060	0
2070	0	2070	-81	2070	-81	2070	0
2080	0	2080	-80	2080	-80	2080	0
2090	0	2090	-79	2090	-79	2090	0
2100	0	2100	-79	2100	-79	2100	0
2110	0	2110	-80	2110	-80	2110	0
2120	0	2120	-82	2120	-82	2120	0
2130	0	2130	-81	2130	-81	2130	0
2140	0	2140	-80	2140	-80	2140	0
2150	0	2150	-81	2150	-81	2150	0
2160	0	2160	-80	2160	-80	2160	0
2170	0	2170	-80	2170	-80	2170	0
2180	0	2180	-82	2180	-82	2180	0
2190	0	2190	-80	2190	-80	2190	0
2200	0	2200	-80	2200	-80	2200	0
2210	0	2210	-82	2210	-82	2210	0
2220	0	2220	-82	2220	-82	2220	0
2230	0	2230	-82	2230	-82	2230	0
2240	0	2240	-82	2240	-82	2240	0
2250	0	2250	-83	2250	-83	2250	0
2260	0	2260	-81	2260	-81	2260	0
2270	0	2270	-79	2270	-79	2270	0
2280	0	2280	-83	2280	-83	2280	0
2290	0	2290	-82	2290	-82	2290	0
2300	0	2300	-80	2300	-80	2300	0
2310	0	2310	-81	2310	-81	2310	0
2320	0	2320	-79	2320	-79	2320	0
2330	0	2330	-78	2330	-78	2330	0
2340	0	2340	-81	2340	-81	2340	0
2350	0	2350	-80	2350	-80	2350	0
2360	0	2360	-80	2360	-80	2360	0
2370	0	2370	-82	2370	-82	2370	0
2380	0	2380	-80	2380	-80	2380	0
2390	0	2390	-80	2390	-80	2390	0
2400	0	2400	-81	2400	-81	2400	0
2410	0	2410	-82	2410	-82	2410	0
2420	0	2420	-81	2420	-81	2420	0
2430	0	2430	-82	2430	-82	2430	0
2440	0	2440	-81	2440	-81	2440	0
2450	0	2450	-81	2450	-81	2450	0
2460	0	2460	-81	2460	-81	2460	0
2470	0	2470	-81	2470	-81	2470	0
2480	0	2480	-82	2480	-82	2480	0
2490	0	2490	-80	2490	-80	2490	0
2500	0	2500	-79	2500	-79	2500	0
2510	0	2510	-81	2510	-81	2510	0
2520	0	2520	-78	2520	-78	2520	0
2530	0	2530	-82	2530	-82	2530	0
2540	0	2540	-82	2540	-82	2540	0
2550	0	2550	-81	2550	-81	2550	0
2560	0	2560	-81	2560	-81	2560	0
2570	0	2570	-83	2570	-83	2570	0
2580	0	2580	-82	2580	-82	2580	0
2590	0	2590	-82	2590	-82	2590	0
2600	0	2600	-80	2600	-80	2600	0
2610	0	2610	-80	2610	-80	2610	0
2620	0	2620	-81	2620	-81	2620	0
2630	0	2630	-82	2630	-82	2630	0
2640	0	2640	-80	2640	-80	2640	0
2650	0	2650	-80	2650	-80	2650	0
2660	0	2660	-83	2660	-83	2660	0
2670	0	2670	-81	2670	-81	2670	0
2680	0	2680	-81	2680	-81	2680	0
2690	0	2690	-81	2690	-81	2690	0
2700	0	2700	-80	2700	-80	2700	0
2710	0	2710	-81	2710	-81	2710	0
2720	0	2720	-81	2720	-81	2720	0
2730	0	2730	-80	2730	-80	2730	0
2740	0	2740	-82	2740	-82	2740	0
2750	0	2750	-82	2750	-82	2750	0
2760	0	2760	-80	2760	-80	2760	0
2770	0	2770	-81	2770	-81	2770	0
2780	0	2780	-81	2780	-81	2780	0
2790	0	2790	-82	2790	-82	2790	0
2800	0	2800	-81	2800	-81	2800	0
2810	0	2810	-82	2810	-82	2810	0
2820	0	2820	-80	2820	-80	2820	0
2830	0	2830	-83	2830	-83	2830	0
2840	0	2840	-82	2840	-82	2840	0
2850	0	2850	-83	2850	-83	2850	0
2860	0	2860	-82	2860	-82	2860	0
2870	0	2870	-80	2870	-80	2870	0
2880	0	2880	-79	2880	-79	2880	0
2890	0	2890	-83	2890	-83	2890	0
2900	0	2900	-83	2900	-83	2900	0
2910	0	2910	-83	2910	-83	2910	0
2920	0	2920	-80	2920	-80	2920	0
2930	0	2930	-81	2930	-81	2930	0
2940	0	2940	-82	2940	-82	2940	0
2950	0	2950	-80	2950	-80	2950	0
2960	0	2960	-81	2960	-81	2960	0
2970	0	2970	-81	2970	-81	2970	0
2980	0	2980	-81	2980	-81	2980	0
2990	0	2990	-80	2990	-80	2990	0
3000	0	3000	-81	3000	-81	3000	0
3010	0	3010	-79	3010	-79	3010	0
3020	0	3020	-81	3020	-81	3020	0
3030	0	3030	-82	3030	-82	3030	0
3040	0	3040	-82	3040	-82	3040	0
3050	0	3050	-81	3050	-81	3050	0
3060	0	3060	-81	3060	-81	3060	0
3070	0	3070	-82	3070	-82	3070	0
3080	0	3080	-80	3080	-80	3080	0
3090	0	3090	-80	3090	-80	3090	0
3100	0	3100	-80	3100	-80	3100	0
3110	0	3110	-80	3110	-80	3110	0
3120	0	3120	-81	3120	-81	3120	0
3130	0	3130	-81	3130	-81	3130	0
3140	0	3140	-80	3140	-80	3140	0
3150	0	3150	-81	3150	-81	3150	0
3160	0	3160	-80	3160	-80	3160	0
3170	0	3170	-79	3170	-79	3170	0
3180	0	3180	-80	3180	-80	3180	0
3190	0	3190	-81	3190	-81	3190	0
3200	0	3200	-80	3200	-80	3200	0
3210	0	3210	-80	3210	-80	3210	0
3220	0	3220	-83	3220	-83	3220	0
3230	0	3230	-79	3230	-79	3230	0
3240	0	3240	-80	3240	-80	3240	0
3250	0	3250	-82	3250	-82	3250	0
3260	0	3260	-81	3260	-81	3260	0
3270	0	3270	-81	3270	-81	3270	0
3280	0	3280	-81	3280	-81	3280	0
3290	0	3290	-82	3290	-82	3290	0
3300	0	3300	-80	3300	-80	3300	0
3310	0	3310	-82	3310	-82	3310	0
3320	0	3320	-81	3320	-81	3320	0
3330	0	3330	-80	3330	-80	3330	0
3340	0	3340	-82	3340	-82	3340	0
3350	0	3350	-79	3350	-79	3350	0
3360	0	3360	-80	3360	-80	3360	0
3370	0	3370	-82	3370	-82	3370	0
3380	0	3380	-80	3380	-80	3380	0
3390	0	3390	-82	3390	-82	3390	0
3400	0	3400	-83	3400	-83	3400	0
3410	0	3410	-80	3410	-80	3410	0
3420	0	3420	-81	3420	-81	3420	0
3430	0	3430	-81	3430	-81	3430	0
3440	0	3440	-80	3440	-80	3440	0
3450	0	3450	-83	3450	-83	3450	0
3460	0	3460	-80	3460	-80	3460	0
3470	0	3470	-82	3470	-82	3470	0
3480	0	3480	-81	3480	-81	3480	0
3490	0	3490	-80	3490	-80	3490	0
3500	0	3500	-81	3500	-81	3500	0
3510	0	3510	-81	3510	-81	3510	0
3520	0	3520	-81	3520	-81	3520	0
3530	0	3530	-82	3530	-82	3530	0
3540	0	3540	-82	3540	-82	3540	0
3550	0	3550	-79	3550	-79	3550	0
3560	0	3560	-81	3560	-81	3560	0
3570	0	3570	-82	3570	-82	3570	0
3580	0	3580	-82	3580	-82	3580	0
3590	0	3590	-81	3590	-81	3590	0
3600	0	3600	-82	3600	-82	3600	0
3610	0	3610	-80	3610	-80	3610	0
3620	0	3620	-81	3620	-81	3620	0
3630	0	3630	-79	3630	-79	3630	0
3640	0	3640	-80	3640	-80	3640	0
3650	0	3650	-83	3650	-83	3650	0
3660	0	3660	-82	3660	-82	3660	0
3670	0	3670	-81	3670	-81	3670	0
3680	0	3680	-83	3680	-83	3680	0
3690	0	3690	-81	3690	-81	3690	0
3700	0	3700	-82	3700	-82	3700	0
3710	0	3710	-83	3710	-83	3710	0
3720	0	3720	-80	3720	-80	3720	0
3730	0	3730	-82	3730	-82	3730	0
3740	0	3740	-84	3740	-84	3740	0
3750	0	3750	-82	3750	-82	3750	0
3760	0	3760	-80	3760	-80	3760	0
3770	0	3770	-83	3770	-83	3770	0
3780	0	3780	-80	3780	-80	3780	0
3790	0	3790	-82	3790	-82	3790	0
3800	0	3800	-81	3800	-81	3800	0
3810	0	3810	-83	3810	-83	3810	0
3820	0	3820	-83	3820	-83	3820	0
3830	0	3830	-81	3830	-81	3830	0
3840	0	3840	-82	3840	-82	3840	0
3850	0	3850	-81	3850	-81	3850	0
3860	0	3860	-82	3860	-82	3860	0
3870	0	3870	-82	3870	-82	3870	0
3880	0	3880	-80	3880	-80	3880	0
3890	0	3890	-83	3890	-83	3890	0
3900	0	3900	-82	3900	-82	3900	0
3910	0	3910	-81	3910	-81	3910	0
3920	0	3920	-84	3920	-84	3920	0
3930	0	3930	-81	3930	-81	3930	0
3940	0	3940	-82	3940	-82	3940	0
3950	0	3950	-82	3950	-82	3950	0
3960	0	3960	-83	3960	-83	3960	0
3970	0	3970	-80	3970	-80	3970	0
3980	0	3980	-82	3980	-82	3980	0
3990	0	3990	-81	3990	-81	3990	0
4000	0	4000	-81	4000	-81	4000	0
4010	0	4010	-84	4010	-84	4010	0
4020	0	4020	-82	4020	-82	4020	0
4030	0	4030	-83	4030	-83	4030	0
4040	0	4040	-82	4040	-82	4040	0
4050	0	4050	-82	4050	-82	4050	0
4060	0	4060	-81	4060	-81	4060	0
4070	0	4070	-82	4070	-82	4070	0
4080	0	4080	-82	4080	-82	4080	0
4090	0	4090	-80	4090	-80	4090	0
4100	0	4100	-83	4100	-83	4100	0
4110	0	4110	-82	4110	-82	4110	0
4120	0	4120	-81	4120	-81	4120	0
4130	0	4130	-80	4130	-80	4130	0
4140	0	4140	-80	4140	-80	4140	0
4150	0	4150	-81	4150	-81	4150	0
4160	0	4160	-81	4160	-81	4160	0
4170	0	4170	-81	4170	-81	4170	0
4180	0	4180	-83	4180	-83	4180	0
4190	0	4190	-80	4190	-80	4190	0
4200	0	4200	-82	4200	-82	4200	0
4210	0	4210	-81	4210	-81	4210	0
4220	0	4220	-80	4220	-80	4220	0
4230	0	4230	-82	4230	-82	4230	0
4240	0	4240	-81	4240	-81	4240	0
4250	0	4250	-80	4250	-80	4250	0
4260	0	4260	-82	4260	-82	4260	0
4270	0	4270	-83	4270	-83	4270	0
4280	0	4280	-81	4280	-81	4280	0
4290	0	4290	-83	4290	-83	4290	0
4300	0	4300	-82	4300	-82	4300	0
4310	0	4310	-81	4310	-81	4310	0
4320	0	4320	-83	4320	-83	4320	0
4330	0	4330	-84	4330	-84	4330	0
4340	0	4340	-81	4340	-81	4340	0
4350	0	4350	-82	4350	-82	4350	0
4360	0	4360	-83	4360	-83	4360	0
4370	0	4370	-82	4370	-82	4370	0
4380	0	4380	-81	4380	-81	4380	0
4390	0	4390	-82	4390	-82	4390	0
4400	0	4400	-80	4400	-80	4400	0
4410	0	4410	-82	4410	-82	4410	0
4420	0	4420	-80	4420	-80	4420	0
4430	0	4430	-81	4430	-81	4430	0
4440	0	4440	-82	4440	-82	4440	0
4450	0	4450	-83	4450	-83	4450	0
4460	0	4460	-81	4460	-81	4460	0
4470	0	4470	-83	4470	-83	4470	0
4480	0	4480	-81	4480	-81	4480	0
4490	0	4490	-80	4490	-80	4490	0
4500	0	4500	-82	4500	-82	4500	0
4510	0	4510	-81	4510	-81	4510	0
4520	0	4520	-83	4520	-83	4520	0
4530	0	4530	-82	4530	-82	4530	0
4540	0	4540	-82	4540	-82	4540	0
4550	0	4550	-81	4550	-81	4550	0
4560	0	4560	-83	4560	-83	4560	0
4570	0	4570	-82	4570	-82	4570	0
4580	0	4580	-80	4580	-80	4580	0
4590	0	4590	-82	4590	-82	4590	0
4600	0	4600	-81	4600	-81	4600	0
4610	0	4610	-82	4610	-82	4610	0
4620	0	4620	-82	4620	-82	4620	0
4630	0	4630	-81	4630	-81	4630	0
4640	0	4640	-80	4640	-80	4640	0
4650	0	4650	-82	4650	-82	4650	0
4660	0	4660	-80	4660	-80	4660	0
4670	0	4670	-82	4670	-82	4670	0
4680	0	4680	-82	4680	-82	4680	0
4690	0	4690	-82	4690	-82	4690	0
4700	0	4700	-81	4700	-81	4700	0
4710	0	4710	-81	4710	-81	4710	0
4720	0	4720	-83	4720	-83	4720	0
4730	0	4730	-81	4730	-81	4730	0
4740	0	4740	-81	4740	-81	4740	0
4750	0	4750	-81	4750	-81	4750	0
4760	0	4760	-82	4760	-82	4760	0
4770	0	4770	-81	4770	-81	4770	0
4780	0	4780	-81	4780	-81	4780	0
4790	0	4790	-83	4790	-83	4790	0
4800	0	4800	-82	4800	-82	4800	0
4810	0	4810	-82	4810	-82	4810	0
4820	0	4820	-81	4820	-81	4820	0
4830	0	4830	-82	4830	-82	4830	0
4840	0	4840	-81	4840	-81	4840	0
4850	0	4850	-81	4850	-81	4850	0
4860	0	4860	-81	4860	-81	4860	0
4870	0	4870	-82	4870	-82	4870	0
4880	0	4880	-80	4880	-80	4880	0
4890	0	4890	-82	4890	-82	4890	0
4900	0	4900	-81	4900	-81	4900	0
4910	0	4910	-82	4910	-82	4910	0
4920	0	4920	-83	4920	-83	4920	0
4930	0	4930	-81	4930	-81	4930	0
4940	0	4940	-82	4940	-82	4940	0
4950	0	4950	-82	4950	-82	4950	0
4960	0	4960	-82	4960	-82	4960	0
4970	0	4970	-81	4970	-81	4970	0
4980	0	4980	-83	4980	-83	4980	0
4990	0	4990	-84	4990	-84	4990	0
5000	0	5000	-81	5000	-81	5000	0
5010	0	5010	-81	5010	-81	5010	0
5020	0	5020	-81	5020	-81	5020	0
5030	0	5030	-81	5030	-81	5030	0
5040	0	5040	-80	5040	-80	5040	0
5050	0	5050	-79	5050	-79	5050	0
5060	0	5060	-80	5060	-80	5060	0
5070	0	5070	-82	5070	-82	5070	0
5080	0	5080	-82	5080	-82	5080	0
5090	0	5090	-81	5090	-81	5090	0
5100	0	5100	-81	5100	-81	5100	0
5110	0	5110	-82	5110	-82	5110	0
5120	0	5120	-80	5120	-80	5120	0
5130	0	5130	-83	5130	-83	5130	0
5140	0	5140	-79	5140	-79	5140	0
5150	0	5150	-80	5150	-80	5150	0
5160	0	5160	-80	5160	-80	5160	0
5170	0	5170	-81	5170	-81	5170	0
5180	0	5180	-81	5180	-81	5180	0
5190	0	5190	-80	5190	-80	5190	0
5200	0	5200	-81	5200	-81	5200	0
5210	0	5210	-82	5210	-82	5210	0
5220	0	5220	-82	5220	-82	5220	0
5230	0	5230	-80	5230	-80	5230	0
5240	0	5240	-82	5240	-82	5240	0
5250	0	5250	-80	5250	-80	5250	0
5260	0	5260	-81	5260	-81	5260	0
5270	0	5270	-80	5270	-80	5270	0
5280	0	5280	-80	5280	-80	5280	0
5290	0	5290	-81	5290	-81	5290	0
5300	0	5300	-81	5300	-81	5300	0
5310	0	5310	-83	5310	-83	5310	0
5320	0	5320	-82	5320	-82	5320	0
5330	0	5330	-81	5330	-81	5330	0
5340	0	5340	-82	5340	-82	5340	0
5350	0	5350	-82	5350	-82	5350	0
5360	0	5360	-79	5360	-79	5360	0
5370	0	5370	-81	5370	-81	5370	0
5380	0	5380	-82	5380	-82	5380	0
5390	0	5390	-79	5390	-79	5390	0
5400	0	5400	-81	5400	-81	5400	0
5410	0	5410	-81	5410	-81	5410	0
5420	0	5420	-81	5420	-81	5420	0
5430	0	5430	-81	5430	-81	5430	0
5440	0	5440	-81	5440	-81	5440	0
5450	0	5450	-82	5450	-82	5450	0
5460	0	5460	-80	5460	-80	5460	0
5470	0	5470	-81	5470	-81	5470	0
5480	0	5480	-80	5480	-80	5480	0
5490	0	5490	-82	5490	-82	5490	0
5500	0	5500	-80	5500	-80	5500	0
5510	0	5510	-81	5510	-81	5510	0
5520	0	5520	-82	5520	-82	5520	0
5530	0	5530	-81	5530	-81	5530	0
5540	0	5540	-82	5540	-82	5540	0
5550	0	5550	-82	5550	-82	5550	0
5560	0	5560	-81	5560	-81	5560	0
5570	0	5570	-83	5570	-83	5570	0
5580	0	5580	-82	5580	-82	5580	0
5590	0	5590	-81	5590	-81	5590	0
5600	0	5600	-82	5600	-82	5600	0
5610	0	5610	-83	5610	-83	5610	0
5620	0	5620	-82	5620	-82	5620	0
5630	0	5630	-80	5630	-80	5630	0
5640	0	5640	-80	5640	-80	5640	0
5650	0	5650	-82	5650	-82	5650	0
5660	0	5660	-80	5660	-80	5660	0
5670	0	5670	-82	5670	-82	5670	0
5680	0	5680	-82	5680	-82	5680	0
5690	0	5690	-79	5690	-79	5690	0
5700	0	5700	-82	5700	-82	5700	0
5710	0	5710	-82	5710	-82	5710	0
5720	0	5720	-82	5720	-82	5720	0
5730	0	5730	-81	5730	-81	5730	0
5740	0	5740	-81	5740	-81	5740	0
5750	0	5750	-80	5750	-80	5750	0
5760	0	5760	-82	5760	-82	5760	0
5770	0	5770	-80	5770	-80	5770	0
5780	0	5780	-83	5780	-83	5780	0
5790	0	5790	-83	5790	-83	5790	0
5800	0	5800	-82	5800	-82	5800	0
5810	0	5810	-82	5810	-82	5810	0
5820	0	5820	-81	5820	-81	5820	0
5830	0	5830	-83	5830	-83	5830	0
5840	0	5840	-81	5840	-81	5840	0
5850	0	5850	-82	5850	-82	5850	0
5860	0	5860	-81	5860	-81	5860	0
5870	0	5870	-82	5870	-82	5870	0
5880	0	5880	-81	5880	-81	5880	0
5890	0	5890	-82	5890	-82	5890	0
5900	0	5900	-83	5900	-83	5900	0
5910	0	5910	-82	5910	-82	5910	0
5920	0	5920	-83	5920	-83	5920	0
5930	0	5930	-81	5930	-81	5930	0
5940	0	5940	-81	5940	-81	5940	0
5950	0	5950	-81	5950	-81	5950	0
5960	0	5960	-82	5960	-82	5960	0
5970	0	5970	-81	5970	-81	5970	0
5980	0	5980	-82	5980	-82	5980	0
5990	0	5990	-82	5990	-82	5990	0
6000	0	6000	-81	6000	-81	6000	0
6010	0	6010	-81	6010	-81	6010	0
