Name	ScopeWizard	
File	C:\Users\ysmandza\Documents\lcls\lcsl-motion-test-incremental-encoder\data\Scope Project5.csv	
Starttime of export	133907135116130000	Friday, May 2, 2025	19:38:31.613
Endtime of export	133907135912030000	Friday, May 2, 2025	19:39:51.203


Name	fPosition	Name	fPosDiff	Name	nRawEncoderDINT	Name	bPositionHolding
SymbolComment	 Used internally and by the IOC to pick a destination for the move	SymbolComment	 Other status information for users of the IOC 
 Position lag difference	SymbolComment	 Raw encoder IO for INT (EL5072 LVDT)	SymbolComment	
Data-Type	REAL64	Data-Type	REAL64	Data-Type	INT32	Data-Type	BIT
SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	8	VariableSize	8	VariableSize	4	VariableSize	1
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	16448	IndexGroup	16448	IndexGroup	61472	IndexGroup	16448
IndexOffset	159149392	IndexOffset	159150832	IndexOffset	159148748	IndexOffset	159162050
SymbolName	SmartActMCS2.M1.fPosition	SymbolName	SmartActMCS2.M1.fPosDiff	SymbolName	SmartActMCS2.M1.nRawEncoderDINT	SymbolName	SmartActMCS2.fbPiezoDriveDS402Pp.bPositionHolding
NetID	172.21.148.154.1.1	NetID	172.21.148.154.1.1	NetID	172.21.148.154.1.1	NetID	172.21.148.154.1.1
Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

20410	20000	20410	431	20410	19569	20410	0
20420	20000	20420	401	20420	19599	20420	0
20430	20000	20430	374	20430	19626	20430	0
20440	20000	20440	347	20440	19653	20440	0
20450	20000	20450	320	20450	19680	20450	0
20460	20000	20460	296	20460	19704	20460	0
20470	20000	20470	274	20470	19726	20470	0
20480	20000	20480	248	20480	19752	20480	0
20490	20000	20490	226	20490	19774	20490	0
20500	20000	20500	206	20500	19794	20500	0
20510	20000	20510	186	20510	19814	20510	0
20520	20000	20520	167	20520	19833	20520	0
20530	20000	20530	148	20530	19852	20530	0
20540	20000	20540	131	20540	19869	20540	0
20550	20000	20550	117	20550	19883	20550	0
20560	20000	20560	100	20560	19900	20560	0
20570	20000	20570	88	20570	19912	20570	0
20580	20000	20580	72	20580	19928	20580	0
20590	20000	20590	63	20590	19937	20590	0
20600	20000	20600	49	20600	19951	20600	0
20610	20000	20610	40	20610	19960	20610	0
20620	20000	20620	32	20620	19968	20620	0
20630	20000	20630	23	20630	19977	20630	0
20640	20000	20640	16	20640	19984	20640	0
20650	20000	20650	10	20650	19990	20650	0
20660	20000	20660	3	20660	19997	20660	0
20670	20000	20670	2	20670	19998	20670	0
20680	20000	20680	-2	20680	20002	20680	0
20690	20000	20690	-2	20690	20002	20690	0
20700	20000	20700	-3	20700	20003	20700	0
20710	20000	20710	0	20710	20000	20710	0
20720	20000	20720	-2	20720	20002	20720	0
20730	20000	20730	-2	20730	20002	20730	0
20740	20000	20740	-1	20740	20001	20740	0
20750	20000	20750	0	20750	20000	20750	0
20760	20000	20760	0	20760	20000	20760	0
20770	20000	20770	-2	20770	20002	20770	0
20780	20000	20780	0	20780	20000	20780	0
20790	20000	20790	2	20790	19998	20790	0
20800	20000	20800	-1	20800	20001	20800	0
20810	20000	20810	-2	20810	20002	20810	0
20820	20000	20820	0	20820	20000	20820	0
20830	20000	20830	0	20830	20000	20830	0
20840	20000	20840	3	20840	19997	20840	0
20850	20000	20850	0	20850	20000	20850	0
20860	20000	20860	0	20860	20000	20860	0
20870	20000	20870	1	20870	19999	20870	0
20880	20000	20880	0	20880	20000	20880	0
20890	20000	20890	-1	20890	20001	20890	0
20900	20000	20900	0	20900	20000	20900	0
20910	20000	20910	-1	20910	20001	20910	0
20920	20000	20920	1	20920	19999	20920	0
20930	20000	20930	1	20930	19999	20930	0
20940	20000	20940	2	20940	19998	20940	0
20950	20000	20950	-1	20950	20001	20950	0
20960	20000	20960	0	20960	20000	20960	0
20970	20000	20970	0	20970	20000	20970	0
20980	20000	20980	1	20980	19999	20980	0
20990	20000	20990	0	20990	20000	20990	0
21000	20000	21000	0	21000	20000	21000	0
21010	20000	21010	0	21010	20000	21010	0
21020	20000	21020	0	21020	20000	21020	0
21030	20000	21030	1	21030	19999	21030	0
21040	20000	21040	0	21040	20000	21040	0
21050	20000	21050	1	21050	19999	21050	0
21060	20000	21060	1	21060	19999	21060	0
21070	20000	21070	0	21070	20000	21070	0
21080	20000	21080	-2	21080	20002	21080	0
21090	20000	21090	1	21090	19999	21090	0
21100	20000	21100	-1	21100	20001	21100	0
21110	20000	21110	2	21110	19998	21110	0
21120	20000	21120	-1	21120	20001	21120	0
21130	20000	21130	0	21130	20000	21130	0
21140	20000	21140	0	21140	20000	21140	0
21150	20000	21150	0	21150	20000	21150	0
21160	20000	21160	1	21160	19999	21160	0
21170	20000	21170	2	21170	19998	21170	0
21180	20000	21180	2	21180	19998	21180	0
21190	20000	21190	-1	21190	20001	21190	0
21200	20000	21200	0	21200	20000	21200	0
21210	20000	21210	1	21210	19999	21210	0
21220	20000	21220	-1	21220	20001	21220	0
21230	20000	21230	2	21230	19998	21230	0
21240	20000	21240	-2	21240	20002	21240	0
21250	20000	21250	2	21250	19998	21250	0
21260	20000	21260	0	21260	20000	21260	0
21270	20000	21270	2	21270	19998	21270	0
21280	20000	21280	1	21280	19999	21280	0
21290	20000	21290	-1	21290	20001	21290	0
21300	20000	21300	2	21300	19998	21300	0
21310	20000	21310	0	21310	20000	21310	0
21320	20000	21320	0	21320	20000	21320	0
21330	20000	21330	0	21330	20000	21330	0
21340	20000	21340	0	21340	20000	21340	0
21350	20000	21350	-1	21350	20001	21350	0
21360	20000	21360	-1	21360	20001	21360	0
21370	20000	21370	0	21370	20000	21370	0
21380	20000	21380	1	21380	19999	21380	0
21390	20000	21390	1	21390	19999	21390	0
21400	20000	21400	-1	21400	20001	21400	0
21410	20000	21410	0	21410	20000	21410	0
21420	20000	21420	1	21420	19999	21420	0
21430	20000	21430	1	21430	19999	21430	0
21440	20000	21440	0	21440	20000	21440	0
21450	20000	21450	0	21450	20000	21450	0
21460	20000	21460	1	21460	19999	21460	0
21470	20000	21470	0	21470	20000	21470	0
21480	20000	21480	1	21480	19999	21480	0
21490	20000	21490	-1	21490	20001	21490	0
21500	20000	21500	0	21500	20000	21500	0
21510	20000	21510	1	21510	19999	21510	0
21520	20000	21520	1	21520	19999	21520	0
21530	20000	21530	-3	21530	20003	21530	0
21540	20000	21540	1	21540	19999	21540	0
21550	20000	21550	1	21550	19999	21550	0
21560	20000	21560	1	21560	19999	21560	0
21570	20000	21570	1	21570	19999	21570	0
21580	20000	21580	1	21580	19999	21580	0
21590	20000	21590	1	21590	19999	21590	0
21600	20000	21600	-2	21600	20002	21600	0
21610	20000	21610	1	21610	19999	21610	0
21620	20000	21620	0	21620	20000	21620	0
21630	20000	21630	2	21630	19998	21630	0
21640	20000	21640	1	21640	19999	21640	0
21650	20000	21650	1	21650	19999	21650	0
21660	20000	21660	1	21660	19999	21660	0
21670	20000	21670	-2	21670	20002	21670	0
21680	20000	21680	0	21680	20000	21680	0
21690	20000	21690	0	21690	20000	21690	0
21700	20000	21700	0	21700	20000	21700	0
21710	20000	21710	1	21710	19999	21710	0
21720	20000	21720	1	21720	19999	21720	0
21730	20000	21730	1	21730	19999	21730	0
21740	20000	21740	1	21740	19999	21740	0
21750	20000	21750	1	21750	19999	21750	0
21760	20000	21760	1	21760	19999	21760	0
21770	20000	21770	0	21770	20000	21770	0
21780	20000	21780	0	21780	20000	21780	0
21790	20000	21790	0	21790	20000	21790	0
21800	20000	21800	2	21800	19998	21800	0
21810	20000	21810	-1	21810	20001	21810	0
21820	20000	21820	1	21820	19999	21820	0
21830	20000	21830	1	21830	19999	21830	0
21840	20000	21840	2	21840	19998	21840	0
21850	20000	21850	0	21850	20000	21850	0
21860	20000	21860	-1	21860	20001	21860	0
21870	20000	21870	0	21870	20000	21870	0
21880	20000	21880	1	21880	19999	21880	0
21890	20000	21890	0	21890	20000	21890	0
21900	20000	21900	1	21900	19999	21900	0
21910	20000	21910	1	21910	19999	21910	0
21920	20000	21920	1	21920	19999	21920	0
21930	20000	21930	1	21930	19999	21930	0
21940	20000	21940	0	21940	20000	21940	0
21950	20000	21950	0	21950	20000	21950	0
21960	20000	21960	1	21960	19999	21960	0
21970	20000	21970	1	21970	19999	21970	0
21980	20000	21980	-1	21980	20001	21980	0
21990	20000	21990	1	21990	19999	21990	0
22000	20000	22000	0	22000	20000	22000	0
22010	20000	22010	1	22010	19999	22010	0
22020	20000	22020	-1	22020	20001	22020	0
22030	20000	22030	2	22030	19998	22030	0
22040	20000	22040	0	22040	20000	22040	0
22050	20000	22050	-1	22050	20001	22050	0
22060	20000	22060	1	22060	19999	22060	0
22070	20000	22070	200	22070	19800	22070	0
22080	20000	22080	459	22080	19541	22080	1
22090	20000	22090	745	22090	19255	22090	1
22100	20000	22100	1064	22100	18936	22100	1
22110	20000	22110	1411	22110	18589	22110	1
22120	20000	22120	1782	22120	18218	22120	1
22130	20000	22130	2179	22130	17821	22130	1
22140	20000	22140	2597	22140	17403	22140	1
22150	20000	22150	2748	22150	17252	22150	1
22160	20000	22160	2763	22160	17237	22160	1
22170	20000	22170	2773	22170	17227	22170	1
22180	20000	22180	2781	22180	17219	22180	1
22190	20000	22190	2786	22190	17214	22190	1
22200	20000	22200	2789	22200	17211	22200	1
22210	20000	22210	2790	22210	17210	22210	1
22220	20000	22220	2794	22220	17206	22220	1
22230	20000	22230	2797	22230	17203	22230	1
22240	20000	22240	2799	22240	17201	22240	1
22250	20000	22250	2803	22250	17197	22250	1
22260	20000	22260	2803	22260	17197	22260	1
22270	20000	22270	2805	22270	17195	22270	1
22280	20000	22280	2806	22280	17194	22280	1
22290	20000	22290	2808	22290	17192	22290	1
22300	20000	22300	2810	22300	17190	22300	1
22310	20000	22310	2810	22310	17190	22310	1
22320	20000	22320	2812	22320	17188	22320	1
22330	20000	22330	2815	22330	17185	22330	1
22340	20000	22340	2815	22340	17185	22340	1
22350	20000	22350	2811	22350	17189	22350	1
22360	20000	22360	2597	22360	17403	22360	1
22370	20000	22370	2321	22370	17679	22370	1
22380	20000	22380	2011	22380	17989	22380	1
22390	20000	22390	1672	22390	18328	22390	1
22400	20000	22400	1318	22400	18682	22400	1
22410	20000	22410	946	22410	19054	22410	1
22420	20000	22420	574	22420	19426	22420	1
22430	20000	22430	199	22430	19801	22430	1
22440	20000	22440	215	22440	19785	22440	1
22450	20000	22450	229	22450	19771	22450	1
22460	20000	22460	235	22460	19765	22460	1
22470	20000	22470	238	22470	19762	22470	1
22480	20000	22480	242	22480	19758	22480	1
22490	20000	22490	247	22490	19753	22490	1
22500	20000	22500	251	22500	19749	22500	1
22510	20000	22510	252	22510	19748	22510	1
22520	20000	22520	255	22520	19745	22520	1
22530	20000	22530	254	22530	19746	22530	1
22540	20000	22540	255	22540	19745	22540	1
22550	20000	22550	256	22550	19744	22550	1
22560	20000	22560	258	22560	19742	22560	1
22570	20000	22570	260	22570	19740	22570	1
22580	20000	22580	261	22580	19739	22580	1
22590	20000	22590	260	22590	19740	22590	1
22600	20000	22600	261	22600	19739	22600	1
22610	20000	22610	261	22610	19739	22610	1
22620	20000	22620	263	22620	19737	22620	1
22630	20000	22630	264	22630	19736	22630	1
22640	20000	22640	214	22640	19786	22640	1
22650	20000	22650	-22	22650	20022	22650	1
22660	20000	22660	221	22660	19779	22660	1
22670	20000	22670	230	22670	19770	22670	1
22680	20000	22680	232	22680	19768	22680	1
22690	20000	22690	234	22690	19766	22690	1
22700	20000	22700	234	22700	19766	22700	1
22710	20000	22710	236	22710	19764	22710	1
22720	20000	22720	237	22720	19763	22720	1
22730	20000	22730	239	22730	19761	22730	1
22740	20000	22740	241	22740	19759	22740	1
22750	20000	22750	241	22750	19759	22750	1
22760	20000	22760	241	22760	19759	22760	1
22770	20000	22770	240	22770	19760	22770	1
22780	20000	22780	243	22780	19757	22780	1
22790	20000	22790	244	22790	19756	22790	1
22800	20000	22800	244	22800	19756	22800	1
22810	20000	22810	245	22810	19755	22810	1
22820	20000	22820	245	22820	19755	22820	1
22830	20000	22830	245	22830	19755	22830	1
22840	20000	22840	246	22840	19754	22840	1
22850	20000	22850	246	22850	19754	22850	1
22860	20000	22860	247	22860	19753	22860	1
22870	20000	22870	57	22870	19943	22870	1
22880	20000	22880	-207	22880	20207	22880	1
22890	20000	22890	138	22890	19862	22890	1
22900	20000	22900	147	22900	19853	22900	1
22910	20000	22910	147	22910	19853	22910	1
22920	20000	22920	151	22920	19849	22920	1
22930	20000	22930	152	22930	19848	22930	1
22940	20000	22940	153	22940	19847	22940	1
22950	20000	22950	154	22950	19846	22950	1
22960	20000	22960	155	22960	19845	22960	1
22970	20000	22970	157	22970	19843	22970	1
22980	20000	22980	154	22980	19846	22980	1
22990	20000	22990	155	22990	19845	22990	1
23000	20000	23000	156	23000	19844	23000	1
23010	20000	23010	159	23010	19841	23010	1
23020	20000	23020	159	23020	19841	23020	1
23030	20000	23030	158	23030	19842	23030	1
23040	20000	23040	161	23040	19839	23040	1
23050	20000	23050	160	23050	19840	23050	1
23060	20000	23060	160	23060	19840	23060	1
23070	20000	23070	158	23070	19842	23070	1
23080	20000	23080	162	23080	19838	23080	1
23090	20000	23090	161	23090	19839	23090	1
23100	20000	23100	-23	23100	20023	23100	1
23110	20000	23110	-286	23110	20286	23110	1
23120	20000	23120	-104	23120	20104	23120	1
23130	20000	23130	-8	23130	20008	23130	1
23140	20000	23140	-5	23140	20005	23140	1
23150	20000	23150	-4	23150	20004	23150	1
23160	20000	23160	-1	23160	20001	23160	1
23170	20000	23170	-1	23170	20001	23170	1
23180	20000	23180	-1	23180	20001	23180	1
23190	20000	23190	0	23190	20000	23190	1
23200	20000	23200	0	23200	20000	23200	1
23210	20000	23210	1	23210	19999	23210	1
23220	20000	23220	3	23220	19997	23220	1
23230	20000	23230	2	23230	19998	23230	1
23240	20000	23240	3	23240	19997	23240	1
23250	20000	23250	2	23250	19998	23250	1
23260	20000	23260	3	23260	19997	23260	1
23270	20000	23270	4	23270	19996	23270	1
23280	20000	23280	2	23280	19998	23280	1
23290	20000	23290	5	23290	19995	23290	1
23300	20000	23300	4	23300	19996	23300	1
23310	20000	23310	6	23310	19994	23310	1
23320	20000	23320	6	23320	19994	23320	1
23330	20000	23330	5	23330	19995	23330	1
23340	20000	23340	9	23340	19991	23340	1
23350	20000	23350	8	23350	19992	23350	1
23360	20000	23360	8	23360	19992	23360	1
23370	20000	23370	8	23370	19992	23370	1
23380	20000	23380	7	23380	19993	23380	1
23390	20000	23390	7	23390	19993	23390	1
23400	20000	23400	8	23400	19992	23400	1
23410	20000	23410	7	23410	19993	23410	1
23420	20000	23420	8	23420	19992	23420	1
23430	20000	23430	11	23430	19989	23430	1
23440	20000	23440	7	23440	19993	23440	1
23450	20000	23450	8	23450	19992	23450	1
23460	20000	23460	9	23460	19991	23460	1
23470	20000	23470	8	23470	19992	23470	1
23480	20000	23480	9	23480	19991	23480	1
23490	20000	23490	10	23490	19990	23490	1
23500	20000	23500	11	23500	19989	23500	1
23510	20000	23510	10	23510	19990	23510	1
23520	20000	23520	11	23520	19989	23520	1
23530	20000	23530	11	23530	19989	23530	1
23540	20000	23540	10	23540	19990	23540	1
23550	20000	23550	10	23550	19990	23550	1
23560	20000	23560	13	23560	19987	23560	1
23570	20000	23570	12	23570	19988	23570	1
23580	20000	23580	12	23580	19988	23580	1
23590	20000	23590	11	23590	19989	23590	1
23600	20000	23600	12	23600	19988	23600	1
23610	20000	23610	14	23610	19986	23610	1
23620	20000	23620	11	23620	19989	23620	1
23630	20000	23630	13	23630	19987	23630	1
23640	20000	23640	12	23640	19988	23640	1
23650	20000	23650	14	23650	19986	23650	1
23660	20000	23660	13	23660	19987	23660	1
23670	20000	23670	12	23670	19988	23670	1
23680	20000	23680	13	23680	19987	23680	1
23690	20000	23690	11	23690	19989	23690	1
23700	20000	23700	12	23700	19988	23700	1
23710	20000	23710	12	23710	19988	23710	1
23720	20000	23720	13	23720	19987	23720	1
23730	20000	23730	13	23730	19987	23730	1
23740	20000	23740	14	23740	19986	23740	1
23750	20000	23750	14	23750	19986	23750	1
23760	20000	23760	16	23760	19984	23760	1
23770	20000	23770	15	23770	19985	23770	1
23780	20000	23780	15	23780	19985	23780	1
23790	20000	23790	15	23790	19985	23790	1
23800	20000	23800	14	23800	19986	23800	1
23810	20000	23810	15	23810	19985	23810	1
23820	20000	23820	16	23820	19984	23820	1
23830	20000	23830	16	23830	19984	23830	1
23840	20000	23840	16	23840	19984	23840	1
23850	20000	23850	15	23850	19985	23850	1
23860	20000	23860	16	23860	19984	23860	1
23870	20000	23870	15	23870	19985	23870	1
23880	20000	23880	16	23880	19984	23880	1
23890	20000	23890	16	23890	19984	23890	1
23900	20000	23900	17	23900	19983	23900	1
23910	20000	23910	16	23910	19984	23910	1
23920	20000	23920	18	23920	19982	23920	1
23930	20000	23930	16	23930	19984	23930	1
23940	20000	23940	17	23940	19983	23940	1
23950	20000	23950	17	23950	19983	23950	1
23960	20000	23960	16	23960	19984	23960	1
23970	20000	23970	17	23970	19983	23970	1
23980	20000	23980	16	23980	19984	23980	1
23990	20000	23990	17	23990	19983	23990	1
24000	20000	24000	17	24000	19983	24000	1
24010	20000	24010	16	24010	19984	24010	1
24020	20000	24020	18	24020	19982	24020	1
24030	20000	24030	18	24030	19982	24030	1
24040	20000	24040	18	24040	19982	24040	1
24050	20000	24050	19	24050	19981	24050	1
24060	20000	24060	18	24060	19982	24060	1
24070	20000	24070	18	24070	19982	24070	1
24080	20000	24080	16	24080	19984	24080	1
24090	20000	24090	19	24090	19981	24090	1
24100	20000	24100	18	24100	19982	24100	1
24110	20000	24110	17	24110	19983	24110	1
24120	20000	24120	18	24120	19982	24120	1
24130	20000	24130	20	24130	19980	24130	1
24140	20000	24140	20	24140	19980	24140	1
24150	20000	24150	19	24150	19981	24150	1
24160	20000	24160	20	24160	19980	24160	1
24170	20000	24170	18	24170	19982	24170	1
24180	20000	24180	19	24180	19981	24180	1
24190	20000	24190	19	24190	19981	24190	1
24200	20000	24200	19	24200	19981	24200	1
24210	20000	24210	19	24210	19981	24210	1
24220	20000	24220	21	24220	19979	24220	1
24230	20000	24230	19	24230	19981	24230	1
24240	20000	24240	20	24240	19980	24240	1
24250	20000	24250	20	24250	19980	24250	1
24260	20000	24260	19	24260	19981	24260	1
24270	20000	24270	21	24270	19979	24270	1
24280	20000	24280	19	24280	19981	24280	1
24290	20000	24290	19	24290	19981	24290	1
24300	20000	24300	20	24300	19980	24300	1
24310	20000	24310	20	24310	19980	24310	1
24320	20000	24320	21	24320	19979	24320	1
24330	20000	24330	19	24330	19981	24330	1
24340	20000	24340	21	24340	19979	24340	1
24350	20000	24350	20	24350	19980	24350	1
24360	20000	24360	22	24360	19978	24360	1
24370	20000	24370	20	24370	19980	24370	1
24380	20000	24380	19	24380	19981	24380	1
24390	20000	24390	21	24390	19979	24390	1
24400	20000	24400	20	24400	19980	24400	1
24410	20000	24410	19	24410	19981	24410	1
24420	20000	24420	20	24420	19980	24420	1
24430	20000	24430	21	24430	19979	24430	1
24440	20000	24440	21	24440	19979	24440	1
24450	20000	24450	21	24450	19979	24450	1
24460	20000	24460	21	24460	19979	24460	1
24470	20000	24470	22	24470	19978	24470	1
24480	20000	24480	23	24480	19977	24480	1
24490	20000	24490	22	24490	19978	24490	1
24500	20000	24500	23	24500	19977	24500	1
24510	20000	24510	21	24510	19979	24510	1
24520	20000	24520	22	24520	19978	24520	1
24530	20000	24530	24	24530	19976	24530	1
24540	20000	24540	22	24540	19978	24540	1
24550	20000	24550	24	24550	19976	24550	1
24560	20000	24560	22	24560	19978	24560	1
24570	20000	24570	22	24570	19978	24570	1
24580	20000	24580	22	24580	19978	24580	1
24590	20000	24590	23	24590	19977	24590	1
24600	20000	24600	21	24600	19979	24600	1
24610	20000	24610	21	24610	19979	24610	1
24620	20000	24620	23	24620	19977	24620	1
24630	20000	24630	25	24630	19975	24630	1
24640	20000	24640	23	24640	19977	24640	1
24650	20000	24650	20	24650	19980	24650	1
24660	20000	24660	21	24660	19979	24660	1
24670	20000	24670	21	24670	19979	24670	1
24680	20000	24680	22	24680	19978	24680	1
24690	20000	24690	24	24690	19976	24690	1
24700	20000	24700	23	24700	19977	24700	1
24710	20000	24710	23	24710	19977	24710	1
24720	20000	24720	24	24720	19976	24720	1
24730	20000	24730	22	24730	19978	24730	1
24740	20000	24740	24	24740	19976	24740	1
24750	20000	24750	22	24750	19978	24750	1
24760	20000	24760	24	24760	19976	24760	1
24770	20000	24770	25	24770	19975	24770	1
24780	20000	24780	23	24780	19977	24780	1
24790	20000	24790	22	24790	19978	24790	1
24800	20000	24800	23	24800	19977	24800	1
24810	20000	24810	23	24810	19977	24810	1
24820	20000	24820	22	24820	19978	24820	1
24830	20000	24830	24	24830	19976	24830	1
24840	20000	24840	23	24840	19977	24840	1
24850	20000	24850	25	24850	19975	24850	1
24860	20000	24860	23	24860	19977	24860	1
24870	20000	24870	22	24870	19978	24870	1
24880	20000	24880	24	24880	19976	24880	1
24890	20000	24890	26	24890	19974	24890	1
24900	20000	24900	25	24900	19975	24900	1
24910	20000	24910	24	24910	19976	24910	1
24920	20000	24920	24	24920	19976	24920	1
24930	20000	24930	24	24930	19976	24930	1
24940	20000	24940	24	24940	19976	24940	1
24950	20000	24950	24	24950	19976	24950	1
24960	20000	24960	25	24960	19975	24960	1
24970	20000	24970	23	24970	19977	24970	1
24980	20000	24980	24	24980	19976	24980	1
24990	20000	24990	24	24990	19976	24990	1
25000	20000	25000	25	25000	19975	25000	1
25010	20000	25010	24	25010	19976	25010	1
25020	20000	25020	24	25020	19976	25020	1
25030	20000	25030	23	25030	19977	25030	1
25040	20000	25040	25	25040	19975	25040	1
25050	20000	25050	25	25050	19975	25050	1
25060	20000	25060	26	25060	19974	25060	1
25070	20000	25070	26	25070	19974	25070	1
25080	20000	25080	25	25080	19975	25080	1
25090	20000	25090	25	25090	19975	25090	1
25100	20000	25100	26	25100	19974	25100	1
25110	20000	25110	24	25110	19976	25110	1
25120	20000	25120	27	25120	19973	25120	1
25130	20000	25130	24	25130	19976	25130	1
25140	20000	25140	26	25140	19974	25140	1
25150	20000	25150	27	25150	19973	25150	1
25160	20000	25160	28	25160	19972	25160	1
25170	20000	25170	25	25170	19975	25170	1
25180	20000	25180	26	25180	19974	25180	1
25190	20000	25190	25	25190	19975	25190	1
25200	20000	25200	25	25200	19975	25200	1
25210	20000	25210	25	25210	19975	25210	1
25220	20000	25220	24	25220	19976	25220	1
25230	20000	25230	23	25230	19977	25230	1
25240	20000	25240	26	25240	19974	25240	1
25250	20000	25250	25	25250	19975	25250	1
25260	20000	25260	25	25260	19975	25260	1
25270	20000	25270	26	25270	19974	25270	1
25280	20000	25280	26	25280	19974	25280	1
25290	20000	25290	24	25290	19976	25290	1
25300	20000	25300	25	25300	19975	25300	1
25310	20000	25310	27	25310	19973	25310	1
25320	20000	25320	27	25320	19973	25320	1
25330	20000	25330	26	25330	19974	25330	1
25340	20000	25340	27	25340	19973	25340	1
25350	20000	25350	26	25350	19974	25350	1
25360	20000	25360	27	25360	19973	25360	1
25370	20000	25370	26	25370	19974	25370	1
25380	20000	25380	28	25380	19972	25380	1
25390	20000	25390	28	25390	19972	25390	1
25400	20000	25400	27	25400	19973	25400	1
25410	20000	25410	26	25410	19974	25410	1
25420	20000	25420	28	25420	19972	25420	1
25430	20000	25430	27	25430	19973	25430	1
25440	20000	25440	27	25440	19973	25440	1
25450	20000	25450	27	25450	19973	25450	1
25460	20000	25460	25	25460	19975	25460	1
25470	20000	25470	24	25470	19976	25470	1
25480	20000	25480	26	25480	19974	25480	1
25490	20000	25490	28	25490	19972	25490	1
25500	20000	25500	26	25500	19974	25500	1
25510	20000	25510	26	25510	19974	25510	1
25520	20000	25520	27	25520	19973	25520	1
25530	20000	25530	27	25530	19973	25530	1
25540	20000	25540	25	25540	19975	25540	1
25550	20000	25550	28	25550	19972	25550	1
25560	20000	25560	26	25560	19974	25560	1
25570	20000	25570	25	25570	19975	25570	1
25580	20000	25580	27	25580	19973	25580	1
25590	20000	25590	27	25590	19973	25590	1
25600	20000	25600	28	25600	19972	25600	1
25610	20000	25610	26	25610	19974	25610	1
25620	20000	25620	26	25620	19974	25620	1
25630	20000	25630	26	25630	19974	25630	1
25640	20000	25640	26	25640	19974	25640	1
25650	20000	25650	27	25650	19973	25650	1
25660	20000	25660	27	25660	19973	25660	1
25670	20000	25670	27	25670	19973	25670	1
25680	20000	25680	25	25680	19975	25680	1
25690	20000	25690	27	25690	19973	25690	1
25700	20000	25700	28	25700	19972	25700	1
25710	20000	25710	28	25710	19972	25710	1
25720	20000	25720	28	25720	19972	25720	1
25730	20000	25730	28	25730	19972	25730	1
25740	20000	25740	28	25740	19972	25740	1
25750	20000	25750	28	25750	19972	25750	1
25760	20000	25760	26	25760	19974	25760	1
25770	20000	25770	28	25770	19972	25770	1
25780	20000	25780	26	25780	19974	25780	1
25790	20000	25790	29	25790	19971	25790	1
25800	20000	25800	27	25800	19973	25800	1
25810	20000	25810	27	25810	19973	25810	1
25820	20000	25820	25	25820	19975	25820	1
25830	20000	25830	29	25830	19971	25830	1
25840	20000	25840	30	25840	19970	25840	1
25850	20000	25850	27	25850	19973	25850	1
25860	20000	25860	26	25860	19974	25860	1
25870	20000	25870	27	25870	19973	25870	1
25880	20000	25880	29	25880	19971	25880	1
25890	20000	25890	27	25890	19973	25890	1
25900	20000	25900	27	25900	19973	25900	1
25910	20000	25910	30	25910	19970	25910	1
25920	20000	25920	27	25920	19973	25920	1
25930	20000	25930	29	25930	19971	25930	1
25940	20000	25940	28	25940	19972	25940	1
25950	20000	25950	29	25950	19971	25950	1
25960	20000	25960	29	25960	19971	25960	1
25970	20000	25970	27	25970	19973	25970	1
25980	20000	25980	28	25980	19972	25980	1
25990	20000	25990	29	25990	19971	25990	1
26000	20000	26000	27	26000	19973	26000	1
26010	20000	26010	28	26010	19972	26010	1
26020	20000	26020	28	26020	19972	26020	1
26030	20000	26030	30	26030	19970	26030	1
26040	20000	26040	27	26040	19973	26040	1
26050	20000	26050	29	26050	19971	26050	1
26060	20000	26060	28	26060	19972	26060	1
26070	20000	26070	28	26070	19972	26070	1
26080	20000	26080	29	26080	19971	26080	1
26090	20000	26090	29	26090	19971	26090	1
26100	20000	26100	28	26100	19972	26100	1
26110	20000	26110	29	26110	19971	26110	1
26120	20000	26120	31	26120	19969	26120	1
26130	20000	26130	29	26130	19971	26130	1
26140	20000	26140	28	26140	19972	26140	1
26150	20000	26150	29	26150	19971	26150	1
26160	20000	26160	29	26160	19971	26160	1
26170	20000	26170	29	26170	19971	26170	1
26180	20000	26180	30	26180	19970	26180	1
26190	20000	26190	29	26190	19971	26190	1
26200	20000	26200	29	26200	19971	26200	1
26210	20000	26210	28	26210	19972	26210	1
26220	20000	26220	29	26220	19971	26220	1
26230	20000	26230	29	26230	19971	26230	1
26240	20000	26240	30	26240	19970	26240	1
26250	20000	26250	30	26250	19970	26250	1
26260	20000	26260	30	26260	19970	26260	1
26270	20000	26270	29	26270	19971	26270	1
26280	20000	26280	29	26280	19971	26280	1
26290	20000	26290	28	26290	19972	26290	1
